290843 	-0.172233 	0.583705 	-1.24491 	-1.55888 	1.24379 	
18.28	0.290405 	-0.172361 	0.583439 	-1.29847 	-1.55915 	1.29647 	
18.285	0.2904 	-0.172357 	0.583421 	-1.29401 	-1.55914 	1.29202 	
18.29	0.290395 	-0.172353 	0.583404 	-1.28969 	-1.55912 	1.28772 	
18.295	0.29039 	-0.172349 	0.583387 	-1.28554 	-1.5591 	1.28358 	
18.3	0.290386 	-0.172345 	0.583371 	-1.28158 	-1.55909 	1.27963 	
18.305	0.290382 	-0.172341 	0.583356 	-1.27786 	-1.55907 	1.27593 	
18.31	0.290379 	-0.172337 	0.583342 	-1.27444 	-1.55906 	1.27252 	
18.315	0.290376 	-0.172333 	0.583329 	-1.27139 	-1.55904 	1.26948 	
18.32	0.290374 	-0.172329 	0.583317 	-1.26872 	-1.55903 	1.26682 	
18.325	0.290372 	-0.172326 	0.583307 	-1.26648 	-1.55902 	1.26459 	
18.33	0.290372 	-0.172322 	0.583298 	-1.26464 	-1.55902 	1.26277 	
18.335	0.290372 	-0.172319 	0.583291 	-1.26323 	-1.55901 	1.26136 	
18.34	0.290373 	-0.172316 	0.583285 	-1.26221 	-1.55901 	1.26036 	
18.345	0.290374 	-0.172312 	0.58328 	-1.26161 	-1.559 	1.25977 	
18.35	0.290376 	-0.172309 	0.583277 	-1.26139 	-1.559 	1.25956 	
18.355	0.290379 	-0.172306 	0.583275 	-1.26159 	-1.559 	1.25976 	
18.36	0.290382 	-0.172304 	0.583275 	-1.2622 	-1.55901 	1.26038 	
18.365	0.290386 	-0.172301 	0.583276 	-1.26321 	-1.55901 	1.2614 	
18.37	0.290391 	-0.172298 	0.583279 	-1.26463 	-1.55902 	1.26282 	
18.375	0.290396 	-0.172296 	0.583282 	-1.26641 	-1.55903 	1.26461 	
18.38	0.290402 	-0.172294 	0.583288 	-1.26852 	-1.55903 	1.26673 	
18.385	0.290407 	-0.172292 	0.583294 	-1.27093 	-1.55905 	1.26914 	
18.39	0.290414 	-0.17229 	0.583301 	-1.2736 	-1.55906 	1.27182 	
18.395	0.29042 	-0.172288 	0.583309 	-1.27651 	-1.55907 	1.27473 	
18.4	0.290427 	-0.172287 	0.583318 	-1.27965 	-1.55908 	1.27787 	
18.405	0.290434 	-0.172285 	0.583327 	-1.28301 	-1.5591 	1.28123 	
18.41	0.290441 	-0.172284 	0.583337 	-1.28661 	-1.55911 	1.28483 	
18.415	0.290449 	-0.172283 	0.583349 	-1.29043 	-1.55913 	1.28866 	
18.42	0.290456 	-0.172282 	0.583361 	-1.29452 	-1.55914 	1.29274 	
18.425	0.290464 	-0.172281 	0.583374 	-1.29884 	-1.55916 	1.29706 	
18.43	0.290472 	-0.172281 	0.583387 	-1.30336 	-1.55918 	1.30158 	
18.435	0.290481 	-0.172281 	0.583401 	-1.30805 	-1.5592 	1.30627 	
18.44	0.290489 	-0.172281 	0.583416 	-1.31285 	-1.55921 	1.31107 	
18.445	0.290497 	-0.172281 	0.583431 	-1.31775 	-1.55923 	1.31596 	
18.45	0.290505 	-0.172281 	0.583446 	-1.32274 	-1.55925 	1.32095 	
18.455	0.290513 	-0.172281 	0.583462 	-1.32782 	-1.55927 	1.32602 	
18.46	0.290521 	-0.172282 	0.583477 	-1.33298 	-1.55928 	1.33117 	
18.465	0.290529 	-0.172283 	0.583493 	-1.33824 	-1.5593 	1.33643 	
18.47	0.290537 	-0.172284 	0.58351 	-1.3436 	-1.55932 	1.34178 	
18.475	0.290545 	-0.172285 	0.583527 	-1.34909 	-1.55934 	1.34727 	
18.48	0.290552 	-0.172287 	0.583544 	-1.35474 	-1.55936 	1.35291 	
18.485	0.29056 	-0.172288 	0.583563 	-1.36056 	-1.55937 	1.35872 	
18.49	0.290568 	-0.172291 	0.583581 	-1.36653 	-1.55939 	1.36468 	
18.495	0.290575 	-0.172293 	0.5836 	-1.37265 	-1.55941 	1.37078 	
18.5	0.290582 	-0.172296 	0.58362 	-1.37886 	-1.55943 	1.37698 	
18.505	0.29059 	-0.172298 	0.58364 	-1.38513 	-1.55944 	1.38325 	
18.51	0.290597 	-0.172301 	0.58366 	-1.39145 	-1.55946 	1.38955 	
18.515	0.290603 	-0.172305 	0.583679 	-1.39776 	-1.55948 	1.39584 	
18.52	0.29061 	-0.172308 	0.583699 	-1.40404 	-1.55949 	1.40211 	
18.525	0.290616 	-0.172311 	0.583719 	-1.41026 	-1.55951 	1.40832 	
18.53	0.290622 	-0.172315 	0.583738 	-1.4164 	-1.55952 	1.41444 	
18.535	0.290627 	-0.172319 	0.583757 	-1.42242 	-1.55954 	1.42045 	
18.54	0.290632 	-0.172322 	0.583776 	-1.4283 	-1.55955 	1.42631 	
18.545	0.290637 	-0.172326 	0.583794 	-1.43403 	-1.55956 	1.43203 	
18.55	0.290641 	-0.17233 	0.583811 	-1.43956 	-1.55958 	1.43754 	
18.555	0.290645 	-0.172334 	0.583828 	-1.44489 	-1.55959 	1.44286 	
18.56	0.290648 	-0.172338 	0.583844 	-1.44996 	-1.5596 	1.44791 	
18.565	0.29065 	-0.172342 	0.583859 	-1.45475 	-1.55961 	1.45269 	
18.57	0.290652 	-0.172346 	0.583873 	-1.45922 	-1.55962 	1.45714 	
18.575	0.290654 	-0.17235 	0.583887 	-1.46336 	-1.55962 	1.46127 	
18.58	0.290655 	-0.172353 	0.583899 	-1.46714 	-1.55963 	1.46504 	
18.585	0.290655 	-0.172357 	0.58391 	-1.47056 	-1.55964 	1.46844 	
18.59	0.290654 	-0.172361 	0.583919 	-1.47361 	-1.55964 	1.47148 	
18.595	0.290653 	-0.172365 	0.583928 	-1.47629 	-1.55965 	1.47415 	
18.6	0.290651 	-0.172369 	0.583935 	-1.47858 	-1.55965 	1.47642 	
18.605	0.290648 	-0.172373 	0.583942 	-1.4805 	-1.55966 	1.47833 	
18.61	0.290645 	-0.172376 	0.583947 	-1.48201 	-1.55966 	1.47983 	
18.615	0.290641 	-0.17238 	0.583951 	-1.48315 	-1.55966 	1.48095 	
18.62	0.290637 	-0.172383 	0.583953 	-1.48386 	-1.55966 	1.48166 	
18.625	0.290632 	-0.172386 	0.583955 	-1.48419 	-1.55967 	1.48197 	
18.63	0.290626 	-0.17239 	0.583955 	-1.48411 	-1.55967 	1.48188 	
18.635	0.29062 	-0.172392 	0.583953 	-1.48362 	-1.55967 	1.48138 	
18.64	0.290613 	-0.172395 	0.583951 	-1.48276 	-1.55967 	1.48052 	
18.645	0.290606 	-0.172398 	0.583947 	-1.48153 	-1.55966 	1.47928 	
18.65	0.290598 	-0.1724 	0.583943 	-1.47995 	-1.55966 	1.47769 	
18.655	0.29059 	-0.172403 	0.583937 	-1.47803 	-1.55966 	1.47577 	
18.66	0.290582 	-0.172405 	0.58393 	-1.47579 	-1.55966 	1.47351 	
18.665	0.290573 	-0.172407 	0.583922 	-1.47319 	-1.55965 	1.47091 	
18.67	0.290564 	-0.172409 	0.583913 	-1.47026 	-1.55965 	1.46798 	
18.675	0.290554 	-0.17241 	0.583903 	-1.46698 	-1.55965 	1.46469 	
18.68	0.290544 	-0.172412 	0.583892 	-1.46338 	-1.55964 	1.46109 	
18.685	0.290534 	-0.172413 	0.583879 	-1.45947 	-1.55963 	1.45717 	
18.69	0.290523 	-0.172414 	0.583866 	-1.45527 	-1.55963 	1.45297 	
18.695	0.290512 	-0.172415 	0.583852 	-1.45081 	-1.55962 	1.44851 	
18.7	0.290501 	-0.172415 	0.583837 	-1.4461 	-1.55961 	1.4438 	
18.705	0.29049 	-0.172416 	0.583821 	-1.44121 	-1.5596 	1.43891 	
18.71	0.290479 	-0.172416 	0.583805 	-1.43615 	-1.55959 	1.43386 	
18.715	0.290468 	-0.172416 	0.583788 	-1.43095 	-1.55958 	1.42866 	
18.72	0.290456 	-0.172415 	0.583771 	-1.4256 	-1.55957 	1.42331 	
18.725	0.290445 	-0.172415 	0.583753 	-1.42011 	-1.55956 	1.41782 	
18.73	0.290433 	-0.172414 	0.583734 	-1.41447 	-1.55955 	1.41219 	
18.735	0.290422 	-0.172413 	0.583715 	-1.40872 	-1.55954 	1.40644 	
18.74	0.290411 	-0.172412 	0.583696 	-1.40289 	-1.55952 	1.40062 	
18.745	0.290399 	-0.172411 	0.583676 	-1.39705 	-1.55951 	1.39478 	
18.75	0.290388 	-0.17241 	0.583657 	-1.39127 	-1.5595 	1.389 	
18.755	0.290378 	-0.172408 	0.583637 	-1.38557 	-1.55948 	1.38331 	
18.76	0.290367 	-0.172406 	0.583618 	-1.37996 	-1.55947 	1.37771 	
18.765	0.290357 	-0.172405 	0.583599 	-1.37443 	-1.55945 	1.37219 	
18.77	0.290348 	-0.172402 	0.58358 	-1.36891 	-1.55944 	1.36668 	
18.775	0.290338 	-0.1724 	0.583561 	-1.36339 	-1.55942 	1.36117 	
18.78	0.29033 	-0.172397 	0.583541 	-1.35786 	-1.55941 	1.35565 	
18.785	0.290321 	-0.172394 	0.583522 	-1.35239 	-1.55939 	1.35019 	
18.79	0.290314 	-0.172391 	0.583503 	-1.34706 	-1.55937 	1.34487 	
18.795	0.290306 	-0.172388 	0.583484 	-1.34191 	-1.55936 	1.33974 	
18.8	0.2903 	-0.172385 	0.583465 	-1.33702 	-1.55934 	1.33486 	
18.805	0.290294 	-0.172381 	0.583448 	-1.33238 	-1.55933 	1.33023 	
18.81	0.290289 	-0.172378 	0.583431 	-1.32803 	-1.55931 	1.32589 	
18.815	0.290285 	-0.172374 	0.583416 	-1.32401 	-1.5593 	1.32188 	
18.82	0.290281 	-0.17237 	0.583401 	-1.32033 	-1.55929 	1.31821 	
18.825	0.290279 	-0.172366 	0.583388 	-1.31704 	-1.55927 	1.31494 	
18.83	0.290277 	-0.172363 	0.583375 	-1.31415 	-1.55926 	1.31206 	
18.835	0.290276 	-0.172359 	0.583365 	-1.31175 	-1.55926 	1.30967 	
18.84	0.290276 	-0.172355 	0.583356 	-1.30983 	-1.55925 	1.30777 	
18.845	0.290277 	-0.172351 	0.583348 	-1.30839 	-1.55924 	1.30633 	
18.85	0.290279 	-0.172348 	0.583342 	-1.30742 	-1.55924 	1.30537 	
18.855	0.290282 	-0.172344 	0.583337 	-1.3069 	-1.55924 	1.30486 	
18.86	0.290286 	-0.17234 	0.583334 	-1.3068 	-1.55924 	1.30478 	
18.865	0.29029 	-0.172337 	0.583332 	-1.30709 	-1.55924 	1.30508 	
18.87	0.290295 	-0.172333 	0.583332 	-1.30775 	-1.55924 	1.30575 	
18.875	0.290301 	-0.17233 	0.583332 	-1.30875 	-1.55924 	1.30675 	
18.88	0.290307 	-0.172326 	0.583333 	-1.31008 	-1.55925 	1.3081 	
18.885	0.290314 	-0.172323 	0.583336 	-1.31172 	-1.55925 	1.30974 	
18.89	0.290321 	-0.172319 	0.583339 	-1.31364 	-1.55926 	1.31167 	
18.895	0.290329 	-0.172316 	0.583344 	-1.31581 	-1.55927 	1.31385 	
18.9	0.290337 	-0.172313 	0.583349 	-1.31821 	-1.55928 	1.31625 	
18.905	0.290345 	-0.17231 	0.583354 	-1.3208 	-1.55929 	1.31886 	
18.91	0.290353 	-0.172307 	0.583361 	-1.3236 	-1.55929 	1.32167 	
18.915	0.290362 	-0.172304 	0.583368 	-1.32661 	-1.5593 	1.32468 	
18.92	0.290371 	-0.172302 	0.583376 	-1.32984 	-1.55932 	1.32791 	
18.925	0.29038 	-0.172299 	0.583384 	-1.33327 	-1.55933 	1.33135 	
18.93	0.29039 	-0.172297 	0.583393 	-1.33688 	-1.55934 	1.33496 	
18.935	0.290399 	-0.172295 	0.583403 	-1.34061 	-1.55935 	1.33869 	
18.94	0.290408 	-0.172292 	0.583413 	-1.34441 	-1.55936 	1.3425 	
18.945	0.290418 	-0.17229 	0.583423 	-1.34826 	-1.55937 	1.34635 	
18.95	0.290427 	-0.172289 	0.583433 	-1.35216 	-1.55939 	1.35026 	
18.955	0.290436 	-0.172287 	0.583443 	-1.35611 	-1.5594 	1.35421 	
18.96	0.290445 	-0.172285 	0.583454 	-1.36012 	-1.55941 	1.35823 	
18.965	0.290454 	-0.172284 	0.583465 	-1.3642 	-1.55942 	1.3623 	
18.97	0.290463 	-0.172282 	0.583476 	-1.36832 	-1.55943 	1.36643 	
18.975	0.290472 	-0.172281 	0.583487 	-1.3725 	-1.55944 	1.37061 	
18.98	0.290481 	-0.17228 	0.583498 	-1.37674 	-1.55946 	1.37485 	
18.985	0.29049 	-0.172279 	0.58351 	-1.38101 	-1.55947 	1.37912 	
18.99	0.290498 	-0.172278 	0.583522 	-1.3853 	-1.55948 	1.38341 	
18.995	0.290506 	-0.172278 	0.583534 	-1.38957 	-1.55949 	1.38767 	
19	0.290514 	-0.172277 	0.583545 	-1.39379 	-1.5595 	1.3919 	
19.005	0.290522 	-0.172277 	0.583557 	-1.39797 	-1.55951 	1.39608 	
19.01	0.290529 	-0.172277 	0.583568 	-1.4021 	-1.55952 	1.4002 	
19.015	0.290536 	-0.172277 	0.583579 	-1.40618 	-1.55953 	1.40428 	
19.02	0.290543 	-0.172277 	0.58359 	-1.41019 	-1.55954 	1.40829 	
19.025	0.29055 	-0.172277 	0.583601 	-1.41413 	-1.55955 	1.41222 	
19.03	0.290556 	-0.172278 	0.583612 	-1.41795 	-1.55956 	1.41604 	
19.035	0.290561 	-0.172279 	0.583622 	-1.42168 	-1.55957 	1.41976 	
19.04	0.290567 	-0.17228 	0.583632 	-1.42527 	-1.55958 	1.42334 	
19.045	0.290572 	-0.172281 	0.583642 	-1.42873 	-1.55958 	1.4268 	
19.05	0.290576 	-0.172282 	0.583651 	-1.43206 	-1.55959 	1.43012 	
19.055	0.29058 	-0.172284 	0.58366 	-1.43523 	-1.5596 	1.43328 	
19.06	0.290583 	-0.172286 	0.583668 	-1.43826 	-1.5596 	1.4363 	
19.065	0.290587 	-0.172287 	0.583676 	-1.44116 	-1.55961 	1.4392 	
19.07	0.290589 	-0.172289 	0.583684 	-1.44394 	-1.55962 	1.44197 	
19.075	0.290592 	-0.172292 	0.583692 	-1.44661 	-1.55962 	1.44463 	
19.08	0.290593 	-0.172294 	0.583699 	-1.44914 	-1.55963 	1.44715 	
19.085	0.290595 	-0.172296 	0.583706 	-1.45156 	-1.55963 	1.44956 	
19.09	0.290596 	-0.172299 	0.583712 	-1.45389 	-1.55963 	1.45188 	
19.095	0.290596 	-0.172302 	0.583719 	-1.45613 	-1.55964 	1.45411 	
19.1	0.290596 	-0.172305 	0.583725 	-1.45829 	-1.55964 	1.45626 	
19.105	0.290596 	-0.172308 	0.583731 	-1.46034 	-1.55965 	1.4583 	
19.11	0.290595 	-0.172311 	0.583737 	-1.46228 	-1.55965 	1.46022 	
19.115	0.290594 	-0.172315 	0.583743 	-1.46407 	-1.55965 	1.462 	
19.12	0.290592 	-0.172318 	0.583748 	-1.4657 	-1.55966 	1.46362 	
19.125	0.290589 	-0.172321 	0.583753 	-1.4672 	-1.55966 	1.46511 	
19.13	0.290587 	-0.172325 	0.583757 	-1.46857 	-1.55966 	1.46647 	
19.135	0.290584 	-0.172329 	0.583761 	-1.46982 	-1.55966 	1.46771 	
19.14	0.290581 	-0.172332 	0.583765 	-1.47094 	-1.55967 	1.46881 	
19.145	0.290577 	-0.172336 	0.583768 	-1.47191 	-1.55967 	1.46977 	
19.15	0.290573 	-0.17234 	0.583771 	-1.47275 	-1.55967 	1.4706 	
19.155	0.290569 	-0.172343 	0.583773 	-1.47347 	-1.55967 	1.47131 	
19.16	0.290565 	-0.172347 	0.583776 	-1.47409 	-1.55967 	1.47191 	
19.165	0.29056 	-0.172351 	0.583778 	-1.47461 	-1.55967 	1.47242 	
19.17	0.290555 	-0.172355 	0.583779 	-1.47505 	-1.55968 	1.47284 	
19.175	0.29055 	-0.172359 	0.583781 	-1.47538 	-1.55968 	1.47317 	
19.18	0.290545 	-0.172362 	0.583782 	-1.47561 	-1.55968 	1.47338 	
19.185	0.290539 	-0.172366 	0.583783 	-1.47571 	-1.55968 	1.47347 	
19.19	0.290534 	-0.17237 	0.583783 	-1.47569 	-1.55968 	1.47343 	
19.195	0.290528 	-0.172374 	0.583783 	-1.47553 	-1.55968 	1.47327 	
19.2	0.290522 	-0.172377 	0.583783 	-1.47524 	-1.55968 	1.47297 	
19.205	0.290515 	-0.172381 	0.583782 	-1.47484 	-1.55968 	1.47255 	
19.21	0.290509 	-0.172384 	0.583781 	-1.47434 	-1.55968 	1.47204 	
19.215	0.290502 	-0.172388 	0.583779 	-1.47376 	-1.55968 	1.47145 	
19.22	0.290496 	-0.172391 	0.583778 	-1.47311 	-1.55968 	1.47079 	
19.225	0.290489 	-0.172395 	0.583776 	-1.4724 	-1.55968 	1.47007 	
19.23	0.290482 	-0.172398 	0.583774 	-1.47163 	-1.55968 	1.46929 	
19.235	0.290475 	-0.172401 	0.583772 	-1.47082 	-1.55968 	1.46847 	
19.24	0.290468 	-0.172404 	0.58377 	-1.46996 	-1.55968 	1.4676 	
19.245	0.290462 	-0.172407 	0.583767 	-1.46903 	-1.55967 	1.46667 	
19.25	0.290455 	-0.17241 	0.583765 	-1.46805 	-1.55967 	1.46567 	
19.255	0.290448 	-0.172413 	0.583762 	-1.46701 	-1.55967 	1.46462 	
19.26	0.290441 	-0.172416 	0.583759 	-1.46588 	-1.55967 	1.46349 	
19.265	0.290434 	-0.172418 	0.583755 	-1.46469 	-1.55967 	1.46229 	
19.27	0.290427 	-0.172421 	0.583751 	-1.46344 	-1.55967 	1.46103 	
19.275	0.29042 	-0.172423 	0.583748 	-1.46211 	-1.55967 	1.4597 	
19.28	0.290413 	-0.172425 	0.583743 	-1.46071 	-1.55966 	1.45829 	
19.285	0.290406 	-0.172427 	0.583739 	-1.45921 	-1.55966 	1.45678 	
19.29	0.290399 	-0.172429 	0.583734 	-1.45761 	-1.55966 	1.45517 	
19.295	0.290392 	-0.172431 	0.583729 	-1.45592 	-1.55966 	1.45348 	
19.3	0.290385 	-0.172432 	0.583723 	-1.45414 	-1.55966 	1.4517 	
19.305	0.290377 	-0.172433 	0.583717 	-1.45225 	-1.55965 	1.44981 	
19.31	0.290371 	-0.172435 	0.583711 	-1.45026 	-1.55965 	1.44781 	
19.315	0.290364 	-0.172435 	0.583704 	-1.44814 	-1.55965 	1.44568 	
19.32	0.290357 	-0.172436 	0.583697 	-1.44586 	-1.55964 	1.44341 	
19.325	0.29035 	-0.172436 	0.583689 	-1.44343 	-1.55964 	1.44097 	
19.33	0.290343 	-0.172436 	0.58368 	-1.44085 	-1.55963 	1.4384 	
19.335	0.290336 	-0.172436 	0.583671 	-1.43817 	-1.55963 	1.43572 	
19.34	0.29033 	-0.172435 	0.583662 	-1.43541 	-1.55962 	1.43296 	
19.345	0.290323 	-0.172434 	0.583653 	-1.43261 	-1.55962 	1.43016 	
19.35	0.290317 	-0.172433 	0.583643 	-1.42977 	-1.55961 	1.42733 	
19.355	0.290311 	-0.172432 	0.583633 	-1.42691 	-1.55961 	1.42448 	
19.36	0.290305 	-0.172431 	0.583623 	-1.42403 	-1.5596 	1.4216 	
19.365	0.290299 	-0.172429 	0.583613 	-1.42115 	-1.5596 	1.41873 	
19.37	0.290294 	-0.172427 	0.583603 	-1.41831 	-1.55959 	1.41589 	
19.375	0.290289 	-0.172425 	0.583593 	-1.41551 	-1.55959 	1.41311 	
19.38	0.290284 	-0.172422 	0.583583 	-1.41276 	-1.55958 	1.41037 	
19.385	0.290279 	-0.17242 	0.583573 	-1.41005 	-1.55957 	1.40766 	
19.39	0.290275 	-0.172417 	0.583563 	-1.40731 	-1.55957 	1.40493 	
19.395	0.290272 	-0.172413 	0.583553 	-1.40453 	-1.55956 	1.40216 	
19.4	0.290268 	-0.17241 	0.583542 	-1.40169 	-1.55955 	1.39933 	
19.405	0.290265 	-0.172406 	0.583531 	-1.3988 	-1.55955 	1.39646 	
19.41	0.290263 	-0.172401 	0.58352 	-1.39593 	-1.55954 	1.39361 	
19.415	0.290261 	-0.172397 	0.583509 	-1.39311 	-1.55953 	1.3908 	
19.42	0.290259 	-0.172392 	0.583498 	-1.3904 	-1.55953 	1.3881 	
19.425	0.290257 	-0.172388 	0.583487 	-1.38779 	-1.55952 	1.38551 	
19.43	0.290256 	-0.172383 	0.583477 	-1.3853 	-1.55952 	1.38303 	
19.435	0.290256 	-0.172378 	0.583467 	-1.38292 	-1.55951 	1.38067 	
19.44	0.290255 	-0.172373 	0.583457 	-1.38067 	-1.5595 	1.37844 	
19.445	0.290256 	-0.172368 	0.583448 	-1.37858 	-1.5595 	1.37636 	
19.45	0.290256 	-0.172363 	0.58344 	-1.37666 	-1.55949 	1.37446 	
19.455	0.290257 	-0.172358 	0.583431 	-1.37494 	-1.55949 	1.37275 	
19.46	0.290259 	-0.172353 	0.583424 	-1.3734 	-1.55948 	1.37123 	
19.465	0.290261 	-0.172348 	0.583417 	-1.37205 	-1.55948 	1.3699 	
19.47	0.290263 	-0.172343 	0.58341 	-1.37088 	-1.55948 	1.36874 	
19.475	0.290265 	-0.172338 	0.583404 	-1.36987 	-1.55947 	1.36775 	
19.48	0.290268 	-0.172333 	0.583399 	-1.36904 	-1.55947 	1.36693 	
19.485	0.290271 	-0.172328 	0.583394 	-1.36838 	-1.55947 	1.36629 	
19.49	0.290275 	-0.172323 	0.58339 	-1.36788 	-1.55947 	1.3658 	
19.495	0.290278 	-0.172318 	0.583386 	-1.36754 	-1.55947 	1.36548 	
19.5	0.290282 	-0.172314 	0.583383 	-1.36737 	-1.55947 	1.36532 	
19.505	0.290287 	-0.172309 	0.58338 	-1.3674 	-1.55947 	1.36536 	
19.51	0.290291 	-0.172305 	0.583378 	-1.36762 	-1.55947 	1.36559 	
19.515	0.290296 	-0.1723 	0.583377 	-1.36807 	-1.55947 	1.36606 	
19.52	0.290301 	-0.172296 	0.583376 	-1.36873 	-1.55947 	1.36672 	
19.525	0.290306 	-0.172293 	0.583377 	-1.36957 	-1.55947 	1.36758 	
19.53	0.290311 	-0.172289 	0.583377 	-1.37057 	-1.55948 	1.36859 	
19.535	0.290317 	-0.172285 	0.583378 	-1.37172 	-1.55948 	1.36975 	
19.54	0.290322 	-0.172282 	0.58338 	-1.373 	-1.55948 	1.37104 	
19.545	0.290328 	-0.172279 	0.583382 	-1.37446 	-1.55949 	1.37251 	
19.55	0.290334 	-0.172276 	0.583385 	-1.37613 	-1.55949 	1.37418 	
19.555	0.29034 	-0.172273 	0.583389 	-1.37798 	-1.5595 	1.37604 	
19.56	0.290347 	-0.17227 	0.583393 	-1.38 	-1.5595 	1.37806 	
19.565	0.290353 	-0.172267 	0.583398 	-1.38215 	-1.55951 	1.38022 	
19.57	0.29036 	-0.172265 	0.583403 	-1.38439 	-1.55952 	1.38247 	
19.575	0.290366 	-0.172263 	0.583408 	-1.38672 	-1.55952 	1.38481 	
19.58	0.290372 	-0.172261 	0.583414 	-1.38912 	-1.55953 	1.38721 	
19.585	0.290379 	-0.172259 	0.58342 	-1.3916 	-1.55954 	1.38969 	
19.59	0.290385 	-0.172257 	0.583426 	-1.39417 	-1.55954 	1.39226 	
19.595	0.290391 	-0.172255 	0.583433 	-1.39683 	-1.55955 	1.39493 	
19.6	0.290397 	-0.172254 	0.58344 	-1.39959 	-1.55956 	1.39769 	
19.605	0.290404 	-0.172253 	0.583447 	-1.40243 	-1.55956 	1.40053 	
19.61	0.29041 	-0.172252 	0.583454 	-1.40537 	-1.55957 	1.40347 	
19.615	0.290416 	-0.172252 	0.583463 	-1.40841 	-1.55958 	1.40651 	
19.62	0.290422 	-0.172251 	0.583471 	-1.41155 	-1.55959 	1.40964 	
19.625	0.290427 	-0.172251 	0.58348 	-1.41475 	-1.55959 	1.41285 	
19.63	0.290433 	-0.172252 	0.583489 	-1.41801 	-1.5596 	1.4161 	
19.635	0.290438 	-0.172252 	0.583498 	-1.42131 	-1.55961 	1.4194 	
19.64	0.290444 	-0.172253 	0.583507 	-1.42466 	-1.55962 	1.42274 	
19.645	0.290449 	-0.172253 	0.583517 	-1.42806 	-1.55963 	1.42614 	
19.65	0.290454 	-0.172254 	0.583526 	-1.4315 	-1.55963 	1.42958 	
19.655	0.290459 	-0.172255 	0.583536 	-1.43499 	-1.55964 	1.43305 	
19.66	0.290464 	-0.172257 	0.583546 	-1.43849 	-1.55965 	1.43655 	
19.665	0.290469 	-0.172258 	0.583556 	-1.44199 	-1.55966 	1.44005 	
19.67	0.290474 	-0.17226 	0.583566 	-1.4455 	-1.55966 	1.44354 	
19.675	0.290478 	-0.172262 	0.583576 	-1.44898 	-1.55967 	1.44702 	
19.68	0.290482 	-0.172264 	0.583586 	-1.45243 	-1.55968 	1.45046 	
19.685	0.290486 	-0.172266 	0.583596 	-1.4558 	-1.55968 	1.45382 	
19.69	0.290489 	-0.172268 	0.583606 	-1.45909 	-1.55969 	1.4571 	
19.695	0.290492 	-0.172271 	0.583615 	-1.46231 	-1.5597 	1.4603 	
19.7	0.290495 	-0.172274 	0.583625 	-1.46548 	-1.5597 	1.46347 	
19.705	0.290498 	-0.172277 	0.583634 	-1.46868 	-1.55971 	1.46665 	
19.71	0.290501 	-0.17228 	0.583644 	-1.47193 	-1.55971 	1.46989 	
19.715	0.290503 	-0.172284 	0.583654 	-1.47528 	-1.55972 	1.47322 	
19.72	0.290505 	-0.172288 	0.583664 	-1.47871 	-1.55973 	1.47664 	
19.725	0.290507 	-0.172292 	0.583675 	-1.48217 	-1.55973 	1.48009 	
19.73	0.290509 	-0.172296 	0.583686 	-1.48562 	-1.55974 	1.48352 	
19.735	0.29051 	-0.172301 	0.583696 	-1.48904 	-1.55974 	1.48692 	
19.74	0.290511 	-0.172305 	0.583707 	-1.49241 	-1.55975 	1.49027 	
19.745	0.290512 	-0.17231 	0.583717 	-1.49574 	-1.55975 	1.49359 	
19.75	0.290513 	-0.172315 	0.583728 	-1.49902 	-1.55976 	1.49685 	
19.755	0.290513 	-0.17232 	0.583738 	-1.50223 	-1.55976 	1.50004 	
19.76	0.290513 	-0.172325 	0.583748 	-1.50534 	-1.55977 	1.50313 	
19.765	0.290513 	-0.17233 	0.583758 	-1.50834 	-1.55977 	1.50612 	
19.77	0.290513 	-0.172335 	0.583767 	-1.51122 	-1.55977 	1.50897 	
19.775	0.290512 	-0.17234 	0.583776 	-1.51398 	-1.55978 	1.51172 	
19.78	0.290511 	-0.172345 	0.583784 	-1.51663 	-1.55978 	1.51436 	
19.785	0.29051 	-0.17235 	0.583793 	-1.51917 	-1.55979 	1.51688 	
19.79	0.290508 	-0.172356 	0.583801 	-1.52157 	-1.55979 	1.51926 	
19.795	0.290506 	-0.172361 	0.583808 	-1.52384 	-1.55979 	1.5215 	
19.8	0.290504 	-0.172366 	0.583815 	-1.52596 	-1.55979 	1.52361 	
19.805	0.290502 	-0.172371 	0.583822 	-1.52796 	-1.5598 	1.5256 	
19.81	0.2905 	-0.172376 	0.583828 	-1.52984 	-1.5598 	1.52745 	
19.815	0.290497 	-0.172381 	0.583834 	-1.53158 	-1.5598 	1.52918 	
19.82	0.290494 	-0.172386 	0.58384 	-1.53316 	-1.5598 	1.53074 	
19.825	0.290491 	-0.17239 	0.583844 	-1.53451 	-1.55981 	1.53208 	
19.83	0.290487 	-0.172395 	0.583848 	-1.53565 	-1.55981 	1.5332 	
19.835	0.290483 	-0.1724 	0.583852 	-1.53659 	-1.55981 	1.53413 	
19.84	0.290479 	-0.172404 	0.583855 	-1.53736 	-1.55981 	1.53488 	
19.845	0.290475 	-0.172408 	0.583857 	-1.53797 	-1.55981 	1.53547 	
19.85	0.29047 	-0.172413 	0.583859 	-1.53843 	-1.55981 	1.53592 	
19.855	0.290465 	-0.172417 	0.583861 	-1.53871 	-1.55981 	1.53619 	
19.86	0.29046 	-0.172421 	0.583862 	-1.53882 	-1.55982 	1.53629 	
